 num     #instances         #bytes  class name (module)
 634:             9            216  org.apache.activemq.artemis.core.io.nio.NIOSequentialFile$SyncLocalBufferObserver
 635:             9            216  org.apache.activemq.artemis.core.journal.impl.JournalRecord
 636:             9            216  org.apache.logging.log4j.MarkerManager$Log4jMarker
 637:             3            216  org.eclipse.jetty.server.session.DefaultSessionCache
 638:             3            216  sun.security.provider.NativePRNG$RandomIO (java.base@11.0.8)
 639:            13            208  com.sun.org.apache.xerces.internal.util.AugmentationsImpl (java.xml@11.0.8)
 640:            13            208  com.sun.proxy.$Proxy26
 641:            13            208  java.util.concurrent.CopyOnWriteArraySet (java.base@11.0.8)
 642:            13            208  org.apache.logging.log4j.core.config.AppenderControlArraySet
 643:             2            200  [Ljava.text.DateFormat$Field; (java.base@11.0.8)
 644:             1            200  com.sun.org.apache.xerces.internal.impl.XMLDTDScannerImpl (java.xml@11.0.8)
 645:             1            200  com.sun.org.apache.xerces.internal.parsers.XIncludeAwareParserConfiguration (java.xml@11.0.8)
 646:             5            200  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor
 647:             5            200  java.lang.invoke.MethodHandleImpl$IntrinsicMethodHandle (java.base@11.0.8)
 648:             5            200  java.util.EnumMap (java.base@11.0.8)
 649:             5            200  java.util.stream.StreamOpFlag (java.base@11.0.8)
 650:             5            200  jdk.internal.loader.URLClassPath (java.base@11.0.8)
 651:             5            200  org.apache.logging.log4j.core.pattern.DatePatternConverter
 652:             5            200  org.eclipse.jetty.http.HttpVersion
 653:             5            192  [Lorg.apache.activemq.artemis.utils.critical.CriticalMeasure;
 654:             1            192  [Lorg.jolokia.config.ConfigKey;
 655:             8            192  com.google.common.cache.LocalCache$AccessQueue$1
 656:             8            192  com.google.common.cache.LocalCache$WriteQueue$1
 657:             8            192  com.sun.beans.introspect.PropertyInfo$Name (java.desktop@11.0.8)
 658:             6            192  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CollectionMapping (java.management@11.0.8)
 659:             6            192  com.sun.org.apache.xerces.internal.impl.xpath.regex.Token$ClosureToken (java.xml@11.0.8)
 660:             4            192  com.sun.org.apache.xerces.internal.impl.xs.SchemaGrammar$BuiltinAttrDecl (java.xml@11.0.8)
 661:             6            192  com.sun.xml.bind.v2.model.impl.ClassInfoImpl$SecondaryAnnotation
 662:             6            192  java.lang.invoke.LambdaForm$BasicType (java.base@11.0.8)
 663:             8            192  java.math.RoundingMode (java.base@11.0.8)
 664:             8            192  java.net.Inet4Address (java.base@11.0.8)
 665:             8            192  java.net.NetPermission (java.base@11.0.8)
 666:             6            192  java.time.format.TextStyle (java.base@11.0.8)
 667:             6            192  java.util.ImmutableCollections$MapN (java.base@11.0.8)
 668:             8            192  java.util.concurrent.ConcurrentSkipListMap$Index (java.base@11.0.8)
 669:             8            192  java.util.regex.Pattern$CharProperty (java.base@11.0.8)
 670:             8            192  java.util.regex.Pattern$Slice (java.base@11.0.8)
 671:             8            192  org.apache.activemq.artemis.commons.shaded.johnzon.core.JsonGeneratorImpl$GeneratorState
 672:             8            192  org.apache.activemq.artemis.core.config.HAPolicyConfiguration$TYPE
 673:             3            192  org.apache.activemq.artemis.core.io.nio.NIOSequentialFileFactory
 674:             4            192  org.apache.activemq.artemis.core.management.impl.AddressControlImpl
 675:             8            192  org.apache.activemq.artemis.core.server.ActiveMQScheduledComponent$$Lambda$173/0x0000000800337040
 676:             8            192  org.apache.logging.log4j.Level
 677:             8            192  org.apache.logging.log4j.core.appender.rolling.RolloverFrequency
 678:             3            192  org.apache.logging.log4j.core.layout.PatternLayout
 679:             8            192  org.apache.logging.log4j.core.lookup.PropertiesLookup
 680:             8            192  org.apache.logging.log4j.core.pattern.SimpleLiteralPatternConverter$StringValue
 681:             8            192  org.apache.logging.log4j.spi.StandardLevel
 682:             6            192  org.eclipse.jetty.http.UriCompliance$Violation
 683:             6            192  org.eclipse.jetty.http.pathmap.PathMappings
 684:             6            192  org.eclipse.jetty.security.ConstraintMapping
 685:             3            192  org.eclipse.jetty.server.session.NullSessionDataStore
 686:             3            192  org.eclipse.jetty.servlet.DefaultServlet
 687:             3            192  org.eclipse.jetty.servlet.ErrorPageErrorHandler
 688:             6            192  org.eclipse.jetty.util.security.Constraint
 689:             8            192  org.jolokia.util.RequestType
 690:             8            192  sun.nio.ch.NativeThreadSet (java.base@11.0.8)
 691:             1            176  [Lorg.eclipse.jetty.http.HttpMethod;
 692:             1            176  com.sun.org.apache.xerces.internal.impl.dtd.XMLNSDTDValidator (java.xml@11.0.8)
 693:            11            176  com.sun.org.apache.xerces.internal.impl.xs.util.XInt (java.xml@11.0.8)
 694:             2            176  org.apache.activemq.artemis.core.journal.impl.JournalFilesRepository
 695:             2            176  org.apache.activemq.artemis.protocol.amqp.broker.ProtonProtocolManager
 696:             1            176  org.apache.logging.log4j.core.config.properties.PropertiesConfiguration
 697:            11            176  org.apache.logging.log4j.core.util.datetime.FastDateParser$NumberStrategy
 698:             3            168  [Lorg.apache.activemq.artemis.utils.collections.LinkedListImpl;
 699:             2            168  [[Ljava.lang.String; (java.base@11.0.8)
 700:             1            168  [[Ljava.math.BigInteger; (java.base@11.0.8)
 701:             3            168  com.sun.org.apache.xerces.internal.impl.xs.XSDDescription (java.xml@11.0.8)
 702:             7            168  com.sun.org.apache.xerces.internal.util.FeatureState (java.xml@11.0.8)
 703:             7            168  com.sun.xml.bind.v2.model.impl.ClassInfoImpl$PropertyGroup
 704:             7            168  java.lang.Double (java.base@11.0.8)
 705:             7            168  java.lang.System$Logger$Level (java.base@11.0.8)
 706:             7            168  java.lang.ThreadLocal$SuppliedThreadLocal (java.base@11.0.8)
 707:             7            168  java.lang.invoke.VarForm (java.base@11.0.8)
 708:             7            168  java.time.DayOfWeek (java.base@11.0.8)
 709:             7            168  java.time.ZoneOffset (java.base@11.0.8)
 710:             3            168  javax.management.openmbean.OpenMBeanOperationInfoSupport (java.management@11.0.8)
 711:             7            168  org.apache.activemq.artemis.commons.shaded.johnzon.core.BufferStrategyFactory$CharBufferQueueProvider
 712:             7            168  org.apache.activemq.artemis.commons.shaded.json.JsonValue$ValueType
 713:             3            168  org.apache.activemq.artemis.core.management.impl.QueueControlImpl
 714:             3            168  org.apache.commons.beanutils.WeakFastHashMap
 715:             7            168  org.eclipse.jetty.http.UriCompliance
 716:             7            168  org.eclipse.jetty.http.pathmap.MatchedPath$2
 717:             3            168  org.eclipse.jetty.server.CachedContentFactory
 718:             3            168  org.eclipse.jetty.server.ResourceService
 719:             1            168  org.eclipse.jetty.server.ServerConnector
 720:             3            168  org.eclipse.jetty.util.MultiMap
 721:             7            168  org.eclipse.jetty.webapp.Origin
 722:             4            160  [F (java.base@11.0.8)
 723:             3            160  [Ljava.math.BigDecimal; (java.base@11.0.8)
 724:             3            160  [Ljava.util.logging.Level; (java.logging@11.0.8)
 725:             5            160  com.sun.xml.bind.v2.model.core.PropertyKind
 726:             5            160  io.netty.channel.DefaultChannelId
 727:            10            160  io.netty.channel.group.DefaultChannelGroup$1
 728:            10            160  io.netty.channel.group.VoidChannelGroupFuture
 729:             5            160  io.netty.channel.kqueue.KQueueEventLoopGroup
 730:             4            160  java.io.FileOutputStream (java.base@11.0.8)
 731:             5            160  java.lang.invoke.VarHandle$AccessType (java.base@11.0.8)
 732:             4            160  java.text.DigitList (java.base@11.0.8)
 733:            10            160  java.util.Formatter$Flags (java.base@11.0.8)
 734:             5            160  java.util.regex.Pattern$Curly (java.base@11.0.8)
 735:             5            160  javax.management.StandardEmitterMBean (java.management@11.0.8)
 736:             4            160  javax.xml.catalog.CatalogFeatures$Feature (java.xml@11.0.8)
 737:             4            160  jdk.xml.internal.JdkXmlFeatures$XmlFeature (java.xml@11.0.8)
 738:             5            160  org.apache.activemq.artemis.api.core.TransportConfiguration
 739:             5            160  org.apache.activemq.artemis.core.management.impl.AcceptorControlImpl
 740:             4            160  org.apache.activemq.artemis.core.postoffice.impl.AddressPartNode
 741:             5            160  org.apache.activemq.artemis.core.protocol.ProtocolHandler
 742:             2            160  org.apache.activemq.artemis.utils.ActiveMQThreadPoolExecutor
 743:            10            160  org.apache.activemq.artemis.utils.actors.HandlerBase$Counter
 744:             4            160  org.apache.commons.beanutils.converters.ByteConverter
 745:             4            160  org.apache.commons.beanutils.converters.DoubleConverter
 746:             4            160  org.apache.commons.beanutils.converters.FloatConverter
 747:             4            160  org.apache.commons.beanutils.converters.IntegerConverter
 748:             4            160  org.apache.commons.beanutils.converters.LongConverter
 749:             4            160  org.apache.commons.beanutils.converters.ShortConverter
 750:             4            160  org.apache.logging.log4j.core.config.Node
 751:             5            160  org.apache.logging.log4j.core.pattern.DatePatternConverter$CachedTime
 752:             4            160  org.eclipse.jetty.webapp.WebInfConfiguration
 753:             5            160  sun.util.locale.provider.LocaleProviderAdapter$Type (java.base@11.0.8)
 754:             1            152  com.sun.org.apache.xerces.internal.impl.XMLEntityManager (java.xml@11.0.8)
 755:             1            144  [Ljava.lang.invoke.VarHandle$AccessMode; (java.base@11.0.8)
 756:             6            144  com.sun.org.apache.xerces.internal.util.Status (java.xml@11.0.8)
 757:             6            144  io.netty.channel.WriteBufferWaterMark
 758:             3            144  io.netty.util.collection.LongObjectHashMap
 759:             6            144  java.lang.Thread$State (java.base@11.0.8)
 760:             3            144  java.lang.ThreadGroup (java.base@11.0.8)
 761:             6            144  java.lang.invoke.StringConcatFactory$Strategy (java.base@11.0.8)
 762:             6            144  java.net.InetSocketAddress$InetSocketAddressHolder (java.base@11.0.8)
 763:             3            144  java.time.temporal.JulianFields$Field (java.base@11.0.8)
 764:             6            144  java.util.Date (java.base@11.0.8)
 765:             9            144  java.util.Hashtable$EntrySet (java.base@11.0.8)
 766:             3            144  java.util.concurrent.ConcurrentSkipListMap (java.base@11.0.8)
 767:             3            144  javax.management.openmbean.TabularType (java.management@11.0.8)
 768:             6            144  javax.xml.datatype.DatatypeConstants$Field (java.xml@11.0.8)
 769:             6            144  jdk.internal.perf.PerfCounter (java.base@11.0.8)
 770:             6            144  org.apache.activemq.artemis.api.core.Pair
 771:             3            144  org.apache.activemq.artemis.core.paging.cursor.impl.PageSubscriptionImpl$CursorIterator
 772:             3            144  org.apache.activemq.artemis.core.postoffice.QueueInfo
 773:             3            144  org.apache.activemq.artemis.core.postoffice.impl.BindingsImpl
 774:             2            144  org.apache.activemq.artemis.core.protocol.mqtt.MQTTProtocolManager
 775:             3            144  org.apache.activemq.artemis.core.protocol.stomp.StompProtocolManager
 776:             6            144  org.apache.activemq.artemis.core.transaction.Transaction$State
 777:             6            144  org.apache.commons.beanutils.BeanIntrospectionData
 778:             3            144  org.apache.commons.beanutils.converters.DateConverter
 779:             6            144  org.apache.logging.log4j.core.LifeCycle$State
 780:             9            144  org.apache.logging.log4j.core.impl.ThreadContextDataInjector$ForDefaultThreadContextMap
 781:             9            144  org.apache.logging.log4j.core.lookup.JmxRuntimeInputArgumentsLookup
 782:             9            144  org.apache.logging.log4j.core.lookup.MapLookup
 783:             6            144  org.eclipse.jetty.http.pathmap.PathSpecGroup
 784:             6            144  org.eclipse.jetty.io.ManagedSelector$SelectorProducer
 785:             6            144  org.eclipse.jetty.security.RoleInfo
 786:             6            144  org.eclipse.jetty.util.statistic.CounterStatistic
 787:             3            144  org.eclipse.jetty.webapp.DefaultsDescriptor
 788:             3            144  org.eclipse.jetty.webapp.WebDescriptor
 789:             9            144  sun.util.logging.internal.LoggingProviderImpl$JULWrapper (java.logging@11.0.8)
 790:             1            136  [Lcom.sun.org.apache.xerces.internal.impl.dv.xs.TypeValidator; (java.xml@11.0.8)
 791:             4            136  [Ljava.lang.CharSequence; (java.base@11.0.8)
 792:             1            136  [Ljava.time.temporal.ChronoField; (java.base@11.0.8)
 793:             4            136  [Lsun.invoke.util.ValueConversions$WrapperCache; (java.base@11.0.8)
 794:             1            136  org.apache.activemq.artemis.core.persistence.impl.journal.JournalStorageManager
 795:             1            136  org.apache.activemq.artemis.core.protocol.openwire.OpenWireProtocolManager
 796:             1            136  org.apache.logging.log4j.core.config.NullConfiguration
 797:             2            128  [Lcom.sun.beans.util.Cache$CacheEntry; (java.desktop@11.0.8)
 798:             2            128  [Ljava.time.Month; (java.base@11.0.8)
 799:             1            128  [Lorg.apache.activemq.artemis.api.core.management.CoreNotificationType;
 800:             8            128  [Lorg.apache.logging.log4j.core.config.AppenderRef;
 801:             3            128  [Lorg.apache.logging.log4j.core.pattern.PatternFormatter;
 802:             8            128  com.google.common.cache.LocalCache$AccessQueue
 803:             8            128  com.google.common.cache.LocalCache$WriteQueue
 804:             4            128  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$ArrayMapping (java.management@11.0.8)
 805:             2            128  com.sun.org.apache.xerces.internal.impl.xpath.regex.RegularExpression (java.xml@11.0.8)
 806:             8            128  io.netty.channel.$Proxy36
 807:             2            128  java.io.ExpiringCache$1 (java.base@11.0.8)
 808:             2            128  java.lang.invoke.BoundMethodHandle$Species_LLLLLIIL (java.base@11.0.8)
 809:             8            128  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet (java.base@11.0.8)
 810:             8            128  java.util.IdentityHashMap$KeySet (java.base@11.0.8)
 811:             4            128  java.util.concurrent.Semaphore$NonfairSync (java.base@11.0.8)
 812:             4            128  java.util.concurrent.SynchronousQueue (java.base@11.0.8)
 813:             8            128  java.util.concurrent.atomic.AtomicReferenceArray (java.base@11.0.8)
 814:             8            128  org.apache.activemq.artemis.utils.collections.ConcurrentLongHashMap
 815:             4            128  org.apache.commons.beanutils.converters.BooleanConverter
 816:             2            128  org.apache.logging.log4j.core.appender.RollingFileAppender
 817:             2            128  org.apache.logging.log4j.core.appender.rolling.PatternProcessor
 818:             8            128  org.apache.logging.log4j.core.lookup.ContextMapLookup
 819:             8            128  org.apache.logging.log4j.core.lookup.DateLookup
 820:             8            128  org.apache.logging.log4j.core.lookup.EnvironmentLookup
 821:             8            128  org.apache.logging.log4j.core.lookup.EventLookup
 822:             8            128  org.apache.logging.log4j.core.lookup.JavaLookup
 823:             8            128  org.apache.logging.log4j.core.lookup.Log4jLookup
 824:             8            128  org.apache.logging.log4j.core.lookup.LowerLookup
 825:             8            128  org.apache.logging.log4j.core.lookup.MainMapLookup
 826:             8            128  org.apache.logging.log4j.core.lookup.MarkerLookup
 827:             8            128  org.apache.logging.log4j.core.lookup.ResourceBundleLookup
 828:             8            128  org.apache.logging.log4j.core.lookup.StructuredDataLookup
 829:             8            128  org.apache.logging.log4j.core.lookup.UpperLookup
 830:             2            128  org.apache.logging.log4j.core.util.CronExpression
 831:             4            128  org.apache.logging.log4j.core.util.Log4jThreadFactory
 832:             4            128  org.eclipse.jetty.http.HttpScheme
 833:             8            128  org.eclipse.jetty.servlet.ServletHolder$NotAsync
 834:             4            128  org.eclipse.jetty.webapp.FragmentConfiguration
 835:             4            128  org.eclipse.jetty.webapp.JettyWebXmlConfiguration
 836:             4            128  org.eclipse.jetty.webapp.MetaInfConfiguration
 837:             4            128  org.eclipse.jetty.webapp.WebAppConfiguration
 838:             4            128  org.eclipse.jetty.webapp.WebXmlConfiguration
 839:             8            128  sun.nio.ch.FileDispatcherImpl (java.base@11.0.8)
 840:             4            128  sun.security.util.LazyCodeSourcePermissionCollection (java.base@11.0.8)
 841:             3            120  [Ljava.lang.invoke.LambdaForm$BasicType; (java.base@11.0.8)
 842:             5            120  com.sun.org.apache.xerces.internal.impl.xs.traversers.LargeContainer (java.xml@11.0.8)
 843:             1            120  com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl$JAXPSAXParser (java.xml@11.0.8)
 844:             5            120  com.sun.org.apache.xerces.internal.util.PropertyState (java.xml@11.0.8)
 845:             5            120  com.sun.org.apache.xerces.internal.utils.XMLSecurityManager$State (java.xml@11.0.8)
 846:             5            120  com.sun.org.apache.xerces.internal.utils.XMLSecurityPropertyManager$State (java.xml@11.0.8)
 847:             5            120  io.airlift.airline.Context
 848:             5            120  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor$1
 849:             5            120  io.netty.channel.ServerChannelRecvByteBufAllocator
 850:             5            120  io.netty.channel.SucceededChannelFuture
 851:             5            120  io.netty.channel.kqueue.BsdSocket
 852:             5            120  io.netty.util.concurrent.DefaultEventExecutorChooserFactory$GenericEventExecutorChooser
 853:             5            120  io.netty.util.internal.ThreadExecutorMap$2
 854:             3            120  java.io.FileInputStream (java.base@11.0.8)
 855:             5            120  java.lang.ClassValue$Version (java.base@11.0.8)
 856:             3            120  java.lang.WeakPairMap$Pair$Weak (java.base@11.0.8)
 857:             3            120  java.lang.invoke.BoundMethodHandle$Species_LLL (java.base@11.0.8)
 858:             5            120  java.net.InterfaceAddress (java.base@11.0.8)
 859:             5            120  java.time.format.SignStyle (java.base@11.0.8)
 860:             3            120  java.util.PropertyResourceBundle (java.base@11.0.8)
 861:             5            120  java.util.stream.StreamOpFlag$Type (java.base@11.0.8)
 862:             5            120  javax.servlet.DispatcherType
 863:             5            120  javax.servlet.http.MappingMatch
 864:             5            120  javax.xml.catalog.CatalogFeatures$State (java.xml@11.0.8)
 865:             1            120  jdk.internal.loader.ClassLoaders$AppClassLoader (java.base@11.0.8)
 866:             5            120  jdk.internal.math.FloatingDecimal$PreparedASCIIToBinaryBuffer (java.base@11.0.8)
 867:             5            120  jdk.net.ExtendedSocketOptions$ExtSocketOption (jdk.net@11.0.8)
 868:             5            120  jdk.xml.internal.JdkXmlFeatures$State (java.xml@11.0.8)
 869:             5            120  org.apache.activemq.artemis.core.journal.Journal$JournalState
 870:             5            120  org.apache.activemq.artemis.core.remoting.impl.netty.NettyAcceptor$4
 871:             3            120  org.apache.activemq.artemis.core.server.management.JMXAccessControlList$Access
 872:             5            120  org.apache.logging.log4j.core.config.AppenderRef
 873:             3            120  org.apache.logging.log4j.core.config.ConfigurationSource
 874:             3            120  org.apache.logging.log4j.core.pattern.DatePatternConverter$FixedFormatter
 875:             3            120  org.apache.logging.log4j.core.pattern.ExtendedThrowablePatternConverter
 876:             5            120  org.apache.logging.log4j.core.pattern.PatternParser$ParserState
 877:             5            120  org.eclipse.jetty.http.HttpCompliance
 878:             3            120  org.eclipse.jetty.http.MetaData$Response
 879:             1            120  org.eclipse.jetty.server.HttpConfiguration
 880:             3            120  org.eclipse.jetty.server.SymlinkAllowedResourceAliasChecker
 881:             5            120  org.eclipse.jetty.server.handler.ContextHandler$Availability
 882:             5            120  org.eclipse.jetty.util.component.AbstractLifeCycle$State
 883:             1            120  org.eclipse.jetty.util.thread.QueuedThreadPool
 884:             3            120  org.eclipse.jetty.webapp.StandardDescriptorProcessor
 885:             3            120  org.eclipse.jetty.webapp.WebAppContext$Context
 886:             2            112  [Ljava.nio.file.attribute.PosixFilePermission; (java.base@11.0.8)
 887:             1            112  [Ljava.time.LocalTime; (java.base@11.0.8)
 888:             2            112  [Lorg.apache.activemq.artemis.commons.shaded.json.stream.JsonParser$Event;
 889:             5            112  [Lorg.apache.logging.log4j.core.config.AppenderControl;
 890:             7            112  java.lang.Float (java.base@11.0.8)
 891:             2            112  java.nio.DirectIntBufferRU (java.base@11.0.8)
 892:             7            112  java.util.TreeMap$EntrySet (java.base@11.0.8)
 893:             7            112  java.util.TreeMap$Values (java.base@11.0.8)
 894:             7            112  jdk.internal.loader.ClassLoaderValue (java.base@11.0.8)
 895:             1            112  jdk.internal.loader.ClassLoaders$BootClassLoader (java.base@11.0.8)
 896:             1            112  jdk.internal.loader.ClassLoaders$PlatformClassLoader (java.base@11.0.8)
 897:             2            112  org.apache.activemq.artemis.core.settings.impl.HierarchicalObjectRepository
 898:             2            112  org.apache.activemq.artemis.utils.ActiveMQThreadPoolExecutor$ThreadPoolQueue
 899:             4            104  [Ljava.net.InetAddress; (java.base@11.0.8)
 900:             5            104  [Ljava.nio.file.LinkOption; (java.base@11.0.8)
 901:             1            104  [Lorg.apache.logging.log4j.core.util.datetime.FixedDateFormat$FixedFormat;
 902:             1            104  java.net.URLClassLoader (java.base@11.0.8)
 903:             1            104  org.apache.activemq.artemis.core.paging.cursor.PagedReferenceImpl
 904:             1            104  org.apache.activemq.artemis.core.server.impl.FileLockNodeManager
 905:             1            104  sun.security.jca.ProviderList$1 (java.base@11.0.8)
 906:             1            104  sun.security.provider.Sun (java.base@11.0.8)
 907:             2             96  [Lcom.google.common.cache.LocalCache$EntryFactory;
 908:             1             96  [Lcom.sun.org.apache.xerces.internal.impl.xpath.regex.RegularExpression; (java.xml@11.0.8)
 909:             2             96  [Lcom.sun.org.apache.xerces.internal.utils.XMLSecurityManager$State; (java.xml@11.0.8)
 910:             5             96  [Ljava.lang.StackTraceElement; (java.base@11.0.8)
 911:             2             96  [Ljava.time.DayOfWeek; (java.base@11.0.8)
 912:             4             96  [Lorg.apache.logging.log4j.Marker;
 913:             3             96  [Lorg.apache.logging.log4j.core.util.datetime.FastDatePrinter$Rule;
 914:             2             96  [Lorg.apache.logging.log4j.spi.StandardLevel;
 915:             2             96  [Lorg.eclipse.jetty.http.HttpCompliance$Violation;
 916:             1             96  [Lorg.eclipse.jetty.http.MimeTypes$Type;
 917:             3             96  [Lsun.nio.fs.NativeBuffer; (java.base@11.0.8)
 918:             1             96  [[J (java.base@11.0.8)
 919:             4             96  com.google.common.base.AbstractIterator$State
 920:             4             96  com.sun.jmx.interceptor.DefaultMBeanServerInterceptor$ListenerWrapper (java.management@11.0.8)
 921:             3             96  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$EnumMapping (java.management@11.0.8)
 922:             2             96  com.sun.jmx.mbeanserver.MBeanIntrospector$MBeanInfoMap (java.management@11.0.8)
 923:             2             96  com.sun.jmx.mbeanserver.MBeanIntrospector$PerInterfaceMap (java.management@11.0.8)
 924:             2             96  com.sun.management.internal.GarbageCollectorExtImpl (jdk.management@11.0.8)
 925:             1             96  com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor (java.xml@11.0.8)
 926:             4             96  com.sun.org.apache.xerces.internal.impl.xpath.regex.Token$ParenToken (java.xml@11.0.8)
 927:             4             96  com.sun.org.apache.xerces.internal.impl.xpath.regex.Token$UnionToken (java.xml@11.0.8)
 928:             3             96  com.sun.org.apache.xerces.internal.util.XMLResourceIdentifierImpl (java.xml@11.0.8)
 929:             3             96  com.sun.org.apache.xerces.internal.utils.XMLSecurityManager$NameMap (java.xml@11.0.8)
 930:             4             96  io.netty.util.ResourceLeakDetector$Level
 931:             4             96  java.lang.NamedPackage (java.base@11.0.8)
 932:             3             96  java.lang.Runtime$Version (java.base@11.0.8)
 933:             4             96  java.lang.StringBuilder (java.base@11.0.8)
 934:             3             96  java.lang.WeakPairMap$Pair$Weak$1 (java.base@11.0.8)
 935:             3             96  java.lang.invoke.SimpleMethodHandle (java.base@11.0.8)
 936:             4             96  java.lang.module.ModuleDescriptor$Modifier (java.base@11.0.8)
 937:             4             96  java.lang.module.ModuleDescriptor$Opens (java.base@11.0.8)
 938:             4             96  java.lang.module.ModuleDescriptor$Requires$Modifier (java.base@11.0.8)
 939:             4             96  java.math.MathContext (java.base@11.0.8)
 940:             6             96  java.net.InetSocketAddress (java.base@11.0.8)
 941:             2             96  java.net.NetworkInterface (java.base@11.0.8)
 942:             1             96  java.net.SocksSocketImpl (java.base@11.0.8)
 943:             6             96  java.nio.channels.spi.AbstractInterruptibleChannel$1 (java.base@11.0.8)
 944:             6             96  java.nio.channels.spi.AbstractSelector$1 (java.base@11.0.8)
 945:             3             96  java.nio.file.attribute.FileTime (java.base@11.0.8)
 946:             4             96  java.time.format.DateTimeFormatterBuilder$OffsetIdPrinterParser (java.base@11.0.8)
 947:             4             96  java.time.format.DateTimeFormatterBuilder$SettingsParser (java.base@11.0.8)
 948:             2             96  java.time.zone.ZoneOffsetTransitionRule (java.base@11.0.8)
 949:             3             96  java.util.Collections$SynchronizedMap (java.base@11.0.8)
 950:             6             96  java.util.Comparator$$Lambda$149/0x00000008002c0c40 (java.base@11.0.8)
 951:             3             96  java.util.Stack (java.base@11.0.8)
 952:             2             96  java.util.concurrent.locks.ReentrantReadWriteLock$FairSync (java.base@11.0.8)
 953:             6             96  java.util.regex.Pattern$CharPredicate$$Lambda$27/0x0000000800126040 (java.base@11.0.8)
 954:             4             96  java.util.regex.Pattern$Qtype (java.base@11.0.8)
 955:             3             96  java.util.stream.Collectors$CollectorImpl (java.base@11.0.8)
 956:             4             96  java.util.stream.StreamShape (java.base@11.0.8)
 957:             4             96  javax.management.NotificationBroadcasterSupport$ListenerInfo (java.management@11.0.8)
 958:             4             96  javax.xml.bind.annotation.XmlAccessType
 959:             1             96  jdk.internal.jimage.ImageReader$SharedImageReader (java.base@11.0.8)
 960:             4             96  jdk.internal.loader.URLClassPath$FileLoader (java.base@11.0.8)
 961:             4             96  jdk.internal.logger.BootstrapLogger$LoggingBackend (java.base@11.0.8)
 962:             1             96  org.apache.activemq.artemis.cli.commands.Run
 963:             3             96  org.apache.activemq.artemis.core.config.WildcardConfiguration
 964:             3             96  org.apache.activemq.artemis.core.paging.cursor.impl.PageCursorProviderImpl
 965:             1             96  org.apache.activemq.artemis.core.paging.impl.PagingManagerImpl
 966:             3             96  org.apache.activemq.artemis.core.postoffice.impl.AddressImpl
 967:             3             96  org.apache.activemq.artemis.core.postoffice.impl.LocalQueueBinding
 968:             2             96  org.apache.activemq.artemis.core.protocol.hornetq.HornetQProtocolManager
 969:             1             96  org.apache.activemq.artemis.core.remoting.server.impl.RemotingServiceImpl
 970:             4             96  org.apache.activemq.artemis.core.server.ActiveMQServer$SERVER_STATE
 971:             4             96  org.apache.activemq.artemis.core.server.ComponentConfigurationRoutingType
 972:             4             96  org.apache.activemq.artemis.core.server.cluster.ClusterManager$State
 973:             4             96  org.apache.activemq.artemis.core.server.cluster.impl.MessageLoadBalancingType
 974:             4             96  org.apache.activemq.artemis.core.server.federation.FederationManager$State
 975:             3             96  org.apache.activemq.artemis.core.server.impl.QueueManagerImpl
 976:             3             96  org.apache.activemq.artemis.core.server.impl.ScheduledDeliveryHandlerImpl
 977:             4             96  org.apache.activemq.artemis.core.settings.impl.AddressFullMessagePolicy
 978:             4             96  org.apache.activemq.artemis.core.settings.impl.SlowConsumerThresholdMeasurementUnit
 979:             3             96  org.apache.activemq.artemis.utils.collections.PriorityLinkedListImpl
 980:             4             96  org.apache.commons.beanutils.converters.CharacterConverter
 981:             2             96  org.apache.commons.beanutils.converters.SqlDateConverter
 982:             2             96  org.apache.commons.beanutils.converters.SqlTimeConverter
 983:             2             96  org.apache.commons.beanutils.converters.SqlTimestampConverter
 984:             3             96  org.apache.logging.log4j.core.appender.DefaultErrorHandler
 985:             2             96  org.apache.logging.log4j.core.appender.rolling.RollingFileManager$EmptyQueue
 986:             3             96  org.apache.logging.log4j.core.layout.StringBuilderEncoder
 987:             2             96  org.apache.logging.log4j.core.lookup.RuntimeStrSubstitutor
 988:             3             96  org.apache.logging.log4j.core.util.datetime.FixedDateFormat$FixedTimeZoneFormat
 989:             6             96  org.eclipse.jetty.io.ManagedSelector$$Lambda$382/0x000000080055e440
 990:             3             96  org.eclipse.jetty.server.session.SessionContext
 991:             4             96  org.eclipse.jetty.servlet.Source$Origin
 992:             4             96  org.eclipse.jetty.util.Pool$StrategyType
 993:             4             96  org.eclipse.jetty.util.component.ContainerLifeCycle$Managed
 994:             6             96  org.eclipse.jetty.util.thread.strategy.AdaptiveExecutionStrategy$$Lambda$381/0x000000080055ec40
 995:             4             96  org.eclipse.jetty.util.thread.strategy.AdaptiveExecutionStrategy$SubStrategy
 996:             4             96  org.jolokia.backend.MBeanServerHandler$MBeanHandle
 997:             3             96  sun.nio.ch.FileKey (java.base@11.0.8)
 998:             1             96  sun.nio.ch.ServerSocketChannelImpl (java.base@11.0.8)
