 num     #instances         #bytes  class name (module)
 683:             9            216  org.apache.logging.log4j.MarkerManager$Log4jMarker
 684:             3            216  org.eclipse.jetty.server.session.DefaultSessionCache
 685:             3            216  sun.security.provider.NativePRNG$RandomIO (java.base@11.0.8)
 686:             4            208  [Lcom.sun.org.apache.xerces.internal.utils.XMLSecurityManager$State; (java.xml@11.0.8)
 687:            13            208  com.sun.proxy.$Proxy26
 688:            13            208  java.util.concurrent.CopyOnWriteArraySet (java.base@11.0.8)
 689:            13            208  org.apache.logging.log4j.core.config.AppenderControlArraySet
 690:             2            200  [Ljava.text.DateFormat$Field; (java.base@11.0.8)
 691:             1            200  com.sun.org.apache.xerces.internal.impl.XMLDTDScannerImpl (java.xml@11.0.8)
 692:             1            200  com.sun.org.apache.xerces.internal.parsers.XIncludeAwareParserConfiguration (java.xml@11.0.8)
 693:             5            200  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor
 694:             5            200  java.lang.invoke.MethodHandleImpl$IntrinsicMethodHandle (java.base@11.0.8)
 695:             5            200  java.util.EnumMap (java.base@11.0.8)
 696:             5            200  java.util.stream.StreamOpFlag (java.base@11.0.8)
 697:             5            200  jdk.internal.loader.URLClassPath (java.base@11.0.8)
 698:             5            200  org.apache.logging.log4j.core.pattern.DatePatternConverter
 699:             5            200  org.eclipse.jetty.http.HttpVersion
 700:             5            192  [Lorg.apache.activemq.artemis.utils.critical.CriticalMeasure;
 701:             1            192  [Lorg.jolokia.config.ConfigKey;
 702:             8            192  com.google.common.cache.LocalCache$AccessQueue$1
 703:             8            192  com.google.common.cache.LocalCache$WriteQueue$1
 704:             8            192  com.sun.beans.introspect.PropertyInfo$Name (java.desktop@11.0.8)
 705:             6            192  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CollectionMapping (java.management@11.0.8)
 706:             6            192  com.sun.org.apache.xerces.internal.impl.xpath.regex.Token$ClosureToken (java.xml@11.0.8)
 707:             4            192  com.sun.org.apache.xerces.internal.impl.xs.SchemaGrammar$BuiltinAttrDecl (java.xml@11.0.8)
 708:             6            192  com.sun.xml.bind.v2.model.impl.ClassInfoImpl$SecondaryAnnotation
 709:             6            192  java.lang.invoke.LambdaForm$BasicType (java.base@11.0.8)
 710:             8            192  java.math.RoundingMode (java.base@11.0.8)
 711:             8            192  java.net.Inet4Address (java.base@11.0.8)
 712:             8            192  java.net.NetPermission (java.base@11.0.8)
 713:             6            192  java.time.format.TextStyle (java.base@11.0.8)
 714:             6            192  java.util.ImmutableCollections$MapN (java.base@11.0.8)
 715:             8            192  java.util.concurrent.ConcurrentSkipListMap$Index (java.base@11.0.8)
 716:             8            192  java.util.regex.Pattern$CharProperty (java.base@11.0.8)
 717:             8            192  java.util.regex.Pattern$Slice (java.base@11.0.8)
 718:             8            192  org.apache.activemq.artemis.commons.shaded.johnzon.core.JsonGeneratorImpl$GeneratorState
 719:             8            192  org.apache.activemq.artemis.core.config.HAPolicyConfiguration$TYPE
 720:             3            192  org.apache.activemq.artemis.core.io.nio.NIOSequentialFileFactory
 721:             4            192  org.apache.activemq.artemis.core.management.impl.AddressControlImpl
 722:             8            192  org.apache.activemq.artemis.core.server.ActiveMQScheduledComponent$$Lambda$173/0x0000000800337040
 723:             8            192  org.apache.logging.log4j.Level
 724:             8            192  org.apache.logging.log4j.core.appender.rolling.RolloverFrequency
 725:             3            192  org.apache.logging.log4j.core.layout.PatternLayout
 726:             8            192  org.apache.logging.log4j.core.lookup.PropertiesLookup
 727:             8            192  org.apache.logging.log4j.core.pattern.SimpleLiteralPatternConverter$StringValue
 728:             8            192  org.apache.logging.log4j.spi.StandardLevel
 729:             6            192  org.eclipse.jetty.http.UriCompliance$Violation
 730:             6            192  org.eclipse.jetty.http.pathmap.PathMappings
 731:             6            192  org.eclipse.jetty.security.ConstraintMapping
 732:             3            192  org.eclipse.jetty.server.session.NullSessionDataStore
 733:             3            192  org.eclipse.jetty.servlet.DefaultServlet
 734:             3            192  org.eclipse.jetty.servlet.ErrorPageErrorHandler
 735:             6            192  org.eclipse.jetty.util.security.Constraint
 736:             8            192  org.jolokia.util.RequestType
 737:             8            192  sun.nio.ch.NativeThreadSet (java.base@11.0.8)
 738:             1            176  [Lorg.eclipse.jetty.http.HttpMethod;
 739:             1            176  com.sun.org.apache.xerces.internal.impl.dtd.XMLNSDTDValidator (java.xml@11.0.8)
 740:            11            176  com.sun.org.apache.xerces.internal.impl.xs.util.XInt (java.xml@11.0.8)
 741:             2            176  org.apache.activemq.artemis.core.journal.impl.JournalFilesRepository
 742:             2            176  org.apache.activemq.artemis.protocol.amqp.broker.ProtonProtocolManager
 743:             1            176  org.apache.logging.log4j.core.config.properties.PropertiesConfiguration
 744:            11            176  org.apache.logging.log4j.core.util.datetime.FastDateParser$NumberStrategy
 745:             3            168  [Lorg.apache.activemq.artemis.utils.collections.LinkedListImpl;
 746:             2            168  [[Ljava.lang.String; (java.base@11.0.8)
 747:             1            168  [[Ljava.math.BigInteger; (java.base@11.0.8)
 748:             7            168  com.sun.org.apache.xerces.internal.util.FeatureState (java.xml@11.0.8)
 749:             7            168  com.sun.xml.bind.v2.model.impl.ClassInfoImpl$PropertyGroup
 750:             7            168  java.lang.Double (java.base@11.0.8)
 751:             7            168  java.lang.System$Logger$Level (java.base@11.0.8)
 752:             7            168  java.lang.ThreadLocal$SuppliedThreadLocal (java.base@11.0.8)
 753:             7            168  java.lang.invoke.VarForm (java.base@11.0.8)
 754:             7            168  java.time.DayOfWeek (java.base@11.0.8)
 755:             7            168  java.time.ZoneOffset (java.base@11.0.8)
 756:             3            168  javax.management.openmbean.OpenMBeanOperationInfoSupport (java.management@11.0.8)
 757:             7            168  org.apache.activemq.artemis.commons.shaded.johnzon.core.BufferStrategyFactory$CharBufferQueueProvider
 758:             7            168  org.apache.activemq.artemis.commons.shaded.json.JsonValue$ValueType
 759:             3            168  org.apache.activemq.artemis.core.management.impl.QueueControlImpl
 760:             3            168  org.apache.commons.beanutils.WeakFastHashMap
 761:             7            168  org.eclipse.jetty.http.UriCompliance
 762:             7            168  org.eclipse.jetty.http.pathmap.MatchedPath$2
 763:             3            168  org.eclipse.jetty.server.CachedContentFactory
 764:             3            168  org.eclipse.jetty.server.ResourceService
 765:             1            168  org.eclipse.jetty.server.ServerConnector
 766:             3            168  org.eclipse.jetty.util.MultiMap
 767:             7            168  org.eclipse.jetty.webapp.Origin
 768:             4            160  [F (java.base@11.0.8)
 769:             3            160  [Ljava.math.BigDecimal; (java.base@11.0.8)
 770:             3            160  [Ljava.util.logging.Level; (java.logging@11.0.8)
 771:             1            160  com.sun.org.apache.xerces.internal.impl.xs.SchemaGrammar (java.xml@11.0.8)
 772:             5            160  com.sun.xml.bind.v2.model.core.PropertyKind
 773:            10            160  com.sun.xml.bind.v2.runtime.reflect.Lister$CollectionLister
 774:             5            160  io.netty.channel.DefaultChannelId
 775:            10            160  io.netty.channel.group.DefaultChannelGroup$1
 776:            10            160  io.netty.channel.group.VoidChannelGroupFuture
 777:             5            160  io.netty.channel.kqueue.KQueueEventLoopGroup
 778:             4            160  java.io.FileOutputStream (java.base@11.0.8)
 779:             5            160  java.lang.invoke.VarHandle$AccessType (java.base@11.0.8)
 780:             4            160  java.text.DigitList (java.base@11.0.8)
 781:            10            160  java.util.Formatter$Flags (java.base@11.0.8)
 782:             5            160  java.util.Stack (java.base@11.0.8)
 783:             5            160  java.util.regex.Pattern$Curly (java.base@11.0.8)
 784:             5            160  javax.management.StandardEmitterMBean (java.management@11.0.8)
 785:             4            160  javax.xml.catalog.CatalogFeatures$Feature (java.xml@11.0.8)
 786:             4            160  jdk.xml.internal.JdkXmlFeatures$XmlFeature (java.xml@11.0.8)
 787:             5            160  org.apache.activemq.artemis.api.core.TransportConfiguration
 788:             5            160  org.apache.activemq.artemis.core.management.impl.AcceptorControlImpl
 789:             4            160  org.apache.activemq.artemis.core.postoffice.impl.AddressPartNode
 790:             5            160  org.apache.activemq.artemis.core.protocol.ProtocolHandler
 791:             2            160  org.apache.activemq.artemis.utils.ActiveMQThreadPoolExecutor
 792:            10            160  org.apache.activemq.artemis.utils.actors.HandlerBase$Counter
 793:             4            160  org.apache.commons.beanutils.converters.ByteConverter
 794:             4            160  org.apache.commons.beanutils.converters.DoubleConverter
 795:             4            160  org.apache.commons.beanutils.converters.FloatConverter
 796:             4            160  org.apache.commons.beanutils.converters.IntegerConverter
 797:             4            160  org.apache.commons.beanutils.converters.LongConverter
 798:             4            160  org.apache.commons.beanutils.converters.ShortConverter
 799:             4            160  org.apache.logging.log4j.core.config.Node
 800:             5            160  org.apache.logging.log4j.core.pattern.DatePatternConverter$CachedTime
 801:             4            160  org.eclipse.jetty.webapp.WebInfConfiguration
 802:             5            160  sun.util.locale.provider.LocaleProviderAdapter$Type (java.base@11.0.8)
 803:             1            144  [Ljava.lang.invoke.VarHandle$AccessMode; (java.base@11.0.8)
 804:             6            144  com.sun.org.apache.xerces.internal.util.Status (java.xml@11.0.8)
 805:             2            144  com.sun.xml.bind.v2.model.impl.RuntimeElementPropertyInfoImpl
 806:             6            144  io.netty.channel.WriteBufferWaterMark
 807:             3            144  io.netty.util.collection.LongObjectHashMap
 808:             6            144  java.lang.Thread$State (java.base@11.0.8)
 809:             3            144  java.lang.ThreadGroup (java.base@11.0.8)
 810:             6            144  java.lang.invoke.StringConcatFactory$Strategy (java.base@11.0.8)
 811:             6            144  java.net.InetSocketAddress$InetSocketAddressHolder (java.base@11.0.8)
 812:             3            144  java.time.temporal.JulianFields$Field (java.base@11.0.8)
 813:             9            144  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet (java.base@11.0.8)
 814:             6            144  java.util.Date (java.base@11.0.8)
 815:             9            144  java.util.Hashtable$EntrySet (java.base@11.0.8)
 816:             3            144  java.util.concurrent.ConcurrentSkipListMap (java.base@11.0.8)
 817:             3            144  javax.management.openmbean.TabularType (java.management@11.0.8)
 818:             6            144  javax.xml.datatype.DatatypeConstants$Field (java.xml@11.0.8)
 819:             6            144  jdk.internal.perf.PerfCounter (java.base@11.0.8)
 820:             6            144  org.apache.activemq.artemis.api.core.Pair
 821:             3            144  org.apache.activemq.artemis.core.paging.cursor.impl.PageSubscriptionImpl$CursorIterator
 822:             3            144  org.apache.activemq.artemis.core.postoffice.QueueInfo
 823:             3            144  org.apache.activemq.artemis.core.postoffice.impl.BindingsImpl
 824:             2            144  org.apache.activemq.artemis.core.protocol.mqtt.MQTTProtocolManager
 825:             3            144  org.apache.activemq.artemis.core.protocol.stomp.StompProtocolManager
 826:             6            144  org.apache.activemq.artemis.core.transaction.Transaction$State
 827:             6            144  org.apache.commons.beanutils.BeanIntrospectionData
 828:             3            144  org.apache.commons.beanutils.converters.DateConverter
 829:             6            144  org.apache.logging.log4j.core.LifeCycle$State
 830:             9            144  org.apache.logging.log4j.core.impl.ThreadContextDataInjector$ForDefaultThreadContextMap
 831:             9            144  org.apache.logging.log4j.core.lookup.JmxRuntimeInputArgumentsLookup
 832:             9            144  org.apache.logging.log4j.core.lookup.MapLookup
 833:             6            144  org.eclipse.jetty.http.pathmap.PathSpecGroup
 834:             6            144  org.eclipse.jetty.io.ManagedSelector$SelectorProducer
 835:             6            144  org.eclipse.jetty.security.RoleInfo
 836:             6            144  org.eclipse.jetty.util.statistic.CounterStatistic
 837:             3            144  org.eclipse.jetty.webapp.DefaultsDescriptor
 838:             3            144  org.eclipse.jetty.webapp.WebDescriptor
 839:             9            144  sun.util.logging.internal.LoggingProviderImpl$JULWrapper (java.logging@11.0.8)
 840:             1            136  [Lcom.sun.org.apache.xerces.internal.impl.dv.xs.TypeValidator; (java.xml@11.0.8)
 841:             4            136  [Ljava.lang.CharSequence; (java.base@11.0.8)
 842:             1            136  [Ljava.time.temporal.ChronoField; (java.base@11.0.8)
 843:             4            136  [Lsun.invoke.util.ValueConversions$WrapperCache; (java.base@11.0.8)
 844:             1            136  org.apache.activemq.artemis.core.persistence.impl.journal.JournalStorageManager
 845:             1            136  org.apache.activemq.artemis.core.protocol.openwire.OpenWireProtocolManager
 846:             1            136  org.apache.logging.log4j.core.config.NullConfiguration
 847:             2            128  [Lcom.sun.beans.util.Cache$CacheEntry; (java.desktop@11.0.8)
 848:             2            128  [Ljava.time.Month; (java.base@11.0.8)
 849:             1            128  [Lorg.apache.activemq.artemis.api.core.management.CoreNotificationType;
 850:             8            128  [Lorg.apache.logging.log4j.core.config.AppenderRef;
 851:             3            128  [Lorg.apache.logging.log4j.core.pattern.PatternFormatter;
 852:             8            128  com.google.common.cache.LocalCache$AccessQueue
 853:             8            128  com.google.common.cache.LocalCache$WriteQueue
 854:             4            128  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$ArrayMapping (java.management@11.0.8)
 855:             2            128  com.sun.org.apache.xerces.internal.impl.XMLEntityScanner (java.xml@11.0.8)
 856:             2            128  com.sun.org.apache.xerces.internal.impl.xpath.regex.RegularExpression (java.xml@11.0.8)
 857:             4            128  com.sun.org.apache.xerces.internal.util.XMLResourceIdentifierImpl (java.xml@11.0.8)
 858:             8            128  io.netty.channel.$Proxy36
 859:             2            128  java.io.ExpiringCache$1 (java.base@11.0.8)
 860:             2            128  java.lang.invoke.BoundMethodHandle$Species_LLLLLIIL (java.base@11.0.8)
 861:             8            128  java.util.IdentityHashMap$KeySet (java.base@11.0.8)
 862:             4            128  java.util.concurrent.Semaphore$NonfairSync (java.base@11.0.8)
 863:             4            128  java.util.concurrent.SynchronousQueue (java.base@11.0.8)
 864:             8            128  java.util.concurrent.atomic.AtomicReferenceArray (java.base@11.0.8)
 865:             8            128  org.apache.activemq.artemis.utils.collections.ConcurrentLongHashMap
 866:             4            128  org.apache.commons.beanutils.converters.BooleanConverter
 867:             2            128  org.apache.logging.log4j.core.appender.RollingFileAppender
 868:             2            128  org.apache.logging.log4j.core.appender.rolling.PatternProcessor
 869:             8            128  org.apache.logging.log4j.core.lookup.ContextMapLookup
 870:             8            128  org.apache.logging.log4j.core.lookup.DateLookup
 871:             8            128  org.apache.logging.log4j.core.lookup.EnvironmentLookup
 872:             8            128  org.apache.logging.log4j.core.lookup.EventLookup
 873:             8            128  org.apache.logging.log4j.core.lookup.JavaLookup
 874:             8            128  org.apache.logging.log4j.core.lookup.Log4jLookup
 875:             8            128  org.apache.logging.log4j.core.lookup.LowerLookup
 876:             8            128  org.apache.logging.log4j.core.lookup.MainMapLookup
 877:             8            128  org.apache.logging.log4j.core.lookup.MarkerLookup
 878:             8            128  org.apache.logging.log4j.core.lookup.ResourceBundleLookup
 879:             8            128  org.apache.logging.log4j.core.lookup.StructuredDataLookup
 880:             8            128  org.apache.logging.log4j.core.lookup.UpperLookup
 881:             2            128  org.apache.logging.log4j.core.util.CronExpression
 882:             4            128  org.apache.logging.log4j.core.util.Log4jThreadFactory
 883:             4            128  org.eclipse.jetty.http.HttpScheme
 884:             8            128  org.eclipse.jetty.servlet.ServletHolder$NotAsync
 885:             4            128  org.eclipse.jetty.webapp.FragmentConfiguration
 886:             4            128  org.eclipse.jetty.webapp.JettyWebXmlConfiguration
 887:             4            128  org.eclipse.jetty.webapp.MetaInfConfiguration
 888:             4            128  org.eclipse.jetty.webapp.WebAppConfiguration
 889:             4            128  org.eclipse.jetty.webapp.WebXmlConfiguration
 890:             8            128  sun.nio.ch.FileDispatcherImpl (java.base@11.0.8)
 891:             4            128  sun.security.util.LazyCodeSourcePermissionCollection (java.base@11.0.8)
 892:             3            120  [Ljava.lang.invoke.LambdaForm$BasicType; (java.base@11.0.8)
 893:             5            120  com.sun.org.apache.xerces.internal.impl.xs.traversers.LargeContainer (java.xml@11.0.8)
 894:             1            120  com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl$JAXPSAXParser (java.xml@11.0.8)
 895:             5            120  com.sun.org.apache.xerces.internal.util.PropertyState (java.xml@11.0.8)
 896:             3            120  com.sun.org.apache.xerces.internal.utils.XMLSecurityManager (java.xml@11.0.8)
 897:             5            120  com.sun.org.apache.xerces.internal.utils.XMLSecurityManager$State (java.xml@11.0.8)
 898:             5            120  com.sun.org.apache.xerces.internal.utils.XMLSecurityPropertyManager$State (java.xml@11.0.8)
 899:             5            120  io.airlift.airline.Context
 900:             5            120  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor$1
 901:             5            120  io.netty.channel.ServerChannelRecvByteBufAllocator
 902:             5            120  io.netty.channel.SucceededChannelFuture
 903:             5            120  io.netty.channel.kqueue.BsdSocket
 904:             5            120  io.netty.util.concurrent.DefaultEventExecutorChooserFactory$GenericEventExecutorChooser
 905:             5            120  io.netty.util.internal.ThreadExecutorMap$2
 906:             3            120  java.io.FileInputStream (java.base@11.0.8)
 907:             5            120  java.lang.ClassValue$Version (java.base@11.0.8)
 908:             3            120  java.lang.WeakPairMap$Pair$Weak (java.base@11.0.8)
 909:             3            120  java.lang.invoke.BoundMethodHandle$Species_LLL (java.base@11.0.8)
 910:             5            120  java.net.InterfaceAddress (java.base@11.0.8)
 911:             5            120  java.time.format.SignStyle (java.base@11.0.8)
 912:             3            120  java.util.PropertyResourceBundle (java.base@11.0.8)
 913:             5            120  java.util.stream.StreamOpFlag$Type (java.base@11.0.8)
 914:             5            120  javax.servlet.DispatcherType
 915:             5            120  javax.servlet.http.MappingMatch
 916:             5            120  javax.xml.catalog.CatalogFeatures$State (java.xml@11.0.8)
 917:             1            120  jdk.internal.loader.ClassLoaders$AppClassLoader (java.base@11.0.8)
 918:             5            120  jdk.internal.math.FloatingDecimal$PreparedASCIIToBinaryBuffer (java.base@11.0.8)
 919:             5            120  jdk.net.ExtendedSocketOptions$ExtSocketOption (jdk.net@11.0.8)
 920:             5            120  jdk.xml.internal.JdkXmlFeatures$State (java.xml@11.0.8)
 921:             5            120  org.apache.activemq.artemis.core.journal.Journal$JournalState
 922:             5            120  org.apache.activemq.artemis.core.remoting.impl.netty.NettyAcceptor$4
 923:             3            120  org.apache.activemq.artemis.core.server.management.JMXAccessControlList$Access
 924:             5            120  org.apache.logging.log4j.core.config.AppenderRef
 925:             3            120  org.apache.logging.log4j.core.config.ConfigurationSource
 926:             3            120  org.apache.logging.log4j.core.pattern.DatePatternConverter$FixedFormatter
 927:             3            120  org.apache.logging.log4j.core.pattern.ExtendedThrowablePatternConverter
 928:             5            120  org.apache.logging.log4j.core.pattern.PatternParser$ParserState
 929:             5            120  org.eclipse.jetty.http.HttpCompliance
 930:             3            120  org.eclipse.jetty.http.MetaData$Response
 931:             1            120  org.eclipse.jetty.server.HttpConfiguration
 932:             3            120  org.eclipse.jetty.server.SymlinkAllowedResourceAliasChecker
 933:             5            120  org.eclipse.jetty.server.handler.ContextHandler$Availability
 934:             5            120  org.eclipse.jetty.util.component.AbstractLifeCycle$State
 935:             1            120  org.eclipse.jetty.util.thread.QueuedThreadPool
 936:             3            120  org.eclipse.jetty.webapp.StandardDescriptorProcessor
 937:             3            120  org.eclipse.jetty.webapp.WebAppContext$Context
 938:             2            112  [Ljava.nio.file.attribute.PosixFilePermission; (java.base@11.0.8)
 939:             1            112  [Ljava.time.LocalTime; (java.base@11.0.8)
 940:             2            112  [Lorg.apache.activemq.artemis.commons.shaded.json.stream.JsonParser$Event;
 941:             5            112  [Lorg.apache.logging.log4j.core.config.AppenderControl;
 942:             2            112  com.sun.xml.bind.v2.runtime.unmarshaller.UnmarshallingContext$State
 943:             7            112  java.lang.Float (java.base@11.0.8)
 944:             2            112  java.nio.DirectIntBufferRU (java.base@11.0.8)
 945:             7            112  java.util.TreeMap$EntrySet (java.base@11.0.8)
 946:             7            112  java.util.TreeMap$Values (java.base@11.0.8)
 947:             7            112  jdk.internal.loader.ClassLoaderValue (java.base@11.0.8)
 948:             1            112  jdk.internal.loader.ClassLoaders$BootClassLoader (java.base@11.0.8)
 949:             1            112  jdk.internal.loader.ClassLoaders$PlatformClassLoader (java.base@11.0.8)
 950:             2            112  org.apache.activemq.artemis.core.settings.impl.HierarchicalObjectRepository
 951:             2            112  org.apache.activemq.artemis.utils.ActiveMQThreadPoolExecutor$ThreadPoolQueue
 952:             4            104  [Ljava.net.InetAddress; (java.base@11.0.8)
 953:             5            104  [Ljava.nio.file.LinkOption; (java.base@11.0.8)
 954:             1            104  [Lorg.apache.logging.log4j.core.util.datetime.FixedDateFormat$FixedFormat;
 955:             1            104  com.sun.xml.bind.v2.runtime.JAXBContextImpl
 956:             1            104  com.sun.xml.bind.v2.runtime.unmarshaller.UnmarshallingContext
 957:             1            104  java.net.URLClassLoader (java.base@11.0.8)
 958:             1            104  org.apache.activemq.artemis.core.paging.cursor.PagedReferenceImpl
 959:             1            104  org.apache.activemq.artemis.core.server.impl.FileLockNodeManager
 960:             1            104  sun.security.jca.ProviderList$1 (java.base@11.0.8)
 961:             1            104  sun.security.provider.Sun (java.base@11.0.8)
 962:             2             96  [Lcom.google.common.cache.LocalCache$EntryFactory;
 963:             1             96  [Lcom.sun.org.apache.xerces.internal.impl.xpath.regex.RegularExpression; (java.xml@11.0.8)
 964:             4             96  [Lcom.sun.org.apache.xerces.internal.impl.xs.XSGroupDecl; (java.xml@11.0.8)
 965:             5             96  [Ljava.lang.StackTraceElement; (java.base@11.0.8)
 966:             2             96  [Ljava.time.DayOfWeek; (java.base@11.0.8)
 967:             4             96  [Lorg.apache.logging.log4j.Marker;
 968:             3             96  [Lorg.apache.logging.log4j.core.util.datetime.FastDatePrinter$Rule;
 969:             2             96  [Lorg.apache.logging.log4j.spi.StandardLevel;
 970:             2             96  [Lorg.eclipse.jetty.http.HttpCompliance$Violation;
 971:             1             96  [Lorg.eclipse.jetty.http.MimeTypes$Type;
 972:             3             96  [Lsun.nio.fs.NativeBuffer; (java.base@11.0.8)
 973:             1             96  [[J (java.base@11.0.8)
 974:             4             96  com.google.common.base.AbstractIterator$State
 975:             4             96  com.sun.jmx.interceptor.DefaultMBeanServerInterceptor$ListenerWrapper (java.management@11.0.8)
 976:             3             96  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$EnumMapping (java.management@11.0.8)
 977:             2             96  com.sun.jmx.mbeanserver.MBeanIntrospector$MBeanInfoMap (java.management@11.0.8)
 978:             2             96  com.sun.jmx.mbeanserver.MBeanIntrospector$PerInterfaceMap (java.management@11.0.8)
 979:             2             96  com.sun.management.internal.GarbageCollectorExtImpl (jdk.management@11.0.8)
 980:             1             96  com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor (java.xml@11.0.8)
 981:             4             96  com.sun.org.apache.xerces.internal.impl.xpath.regex.Token$ParenToken (java.xml@11.0.8)
 982:             4             96  com.sun.org.apache.xerces.internal.impl.xpath.regex.Token$UnionToken (java.xml@11.0.8)
 983:             3             96  com.sun.org.apache.xerces.internal.utils.XMLSecurityManager$NameMap (java.xml@11.0.8)
 984:             2             96  com.sun.xml.bind.v2.runtime.property.SingleElementLeafProperty
 985:             4             96  io.netty.util.ResourceLeakDetector$Level
 986:             4             96  java.lang.NamedPackage (java.base@11.0.8)
 987:             3             96  java.lang.Runtime$Version (java.base@11.0.8)
 988:             4             96  java.lang.StringBuilder (java.base@11.0.8)
 989:             3             96  java.lang.WeakPairMap$Pair$Weak$1 (java.base@11.0.8)
 990:             3             96  java.lang.invoke.SimpleMethodHandle (java.base@11.0.8)
 991:             4             96  java.lang.module.ModuleDescriptor$Modifier (java.base@11.0.8)
 992:             4             96  java.lang.module.ModuleDescriptor$Opens (java.base@11.0.8)
 993:             4             96  java.lang.module.ModuleDescriptor$Requires$Modifier (java.base@11.0.8)
 994:             4             96  java.math.MathContext (java.base@11.0.8)
 995:             6             96  java.net.InetSocketAddress (java.base@11.0.8)
 996:             2             96  java.net.NetworkInterface (java.base@11.0.8)
 997:             1             96  java.net.SocksSocketImpl (java.base@11.0.8)
 998:             6             96  java.nio.channels.spi.AbstractInterruptibleChannel$1 (java.base@11.0.8)
 999:             6             96  java.nio.channels.spi.AbstractSelector$1 (java.base@11.0.8)
1000:             3             96  java.nio.file.attribute.FileTime (java.base@11.0.8)
1001:             4             96  java.time.format.DateTimeFormatterBuilder$OffsetIdPrinterParser (java.base@11.0.8)
1002:             4             96  java.time.format.DateTimeFormatterBuilder$SettingsParser (java.base@11.0.8)
1003:             2             96  java.time.zone.ZoneOffsetTransitionRule (java.base@11.0.8)
1004:             3             96  java.util.Collections$SynchronizedMap (java.base@11.0.8)
1005:             6             96  java.util.Comparator$$Lambda$149/0x00000008002c0c40 (java.base@11.0.8)
1006:             2             96  java.util.concurrent.locks.ReentrantReadWriteLock$FairSync (java.base@11.0.8)
1007:             6             96  java.util.regex.Pattern$CharPredicate$$Lambda$27/0x0000000800126040 (java.base@11.0.8)
1008:             4             96  java.util.regex.Pattern$Qtype (java.base@11.0.8)
1009:             3             96  java.util.stream.Collectors$CollectorImpl (java.base@11.0.8)
1010:             4             96  java.util.stream.StreamShape (java.base@11.0.8)
1011:             4             96  javax.management.NotificationBroadcasterSupport$ListenerInfo (java.management@11.0.8)
1012:             4             96  javax.xml.bind.annotation.XmlAccessType
1013:             1             96  jdk.internal.jimage.ImageReader$SharedImageReader (java.base@11.0.8)
1014:             4             96  jdk.internal.loader.URLClassPath$FileLoader (java.base@11.0.8)
1015:             4             96  jdk.internal.logger.BootstrapLogger$LoggingBackend (java.base@11.0.8)
1016:             1             96  org.apache.activemq.artemis.cli.commands.Run
1017:             3             96  org.apache.activemq.artemis.core.config.WildcardConfiguration
1018:             3             96  org.apache.activemq.artemis.core.paging.cursor.impl.PageCursorProviderImpl
1019:             1             96  org.apache.activemq.artemis.core.paging.impl.PagingManagerImpl
1020:             3             96  org.apache.activemq.artemis.core.postoffice.impl.AddressImpl
1021:             3             96  org.apache.activemq.artemis.core.postoffice.impl.LocalQueueBinding
1022:             2             96  org.apache.activemq.artemis.core.protocol.hornetq.HornetQProtocolManager
1023:             1             96  org.apache.activemq.artemis.core.remoting.server.impl.RemotingServiceImpl
1024:             4             96  org.apache.activemq.artemis.core.server.ActiveMQServer$SERVER_STATE
1025:             4             96  org.apache.activemq.artemis.core.server.ComponentConfigurationRoutingType
1026:             4             96  org.apache.activemq.artemis.core.server.cluster.ClusterManager$State
1027:             4             96  org.apache.activemq.artemis.core.server.cluster.impl.MessageLoadBalancingType
1028:             4             96  org.apache.activemq.artemis.core.server.federation.FederationManager$State
1029:             3             96  org.apache.activemq.artemis.core.server.impl.QueueManagerImpl
1030:             3             96  org.apache.activemq.artemis.core.server.impl.ScheduledDeliveryHandlerImpl
1031:             4             96  org.apache.activemq.artemis.core.settings.impl.AddressFullMessagePolicy
1032:             4             96  org.apache.activemq.artemis.core.settings.impl.SlowConsumerThresholdMeasurementUnit
1033:             3             96  org.apache.activemq.artemis.utils.collections.PriorityLinkedListImpl
1034:             4             96  org.apache.commons.beanutils.converters.CharacterConverter
1035:             2             96  org.apache.commons.beanutils.converters.SqlDateConverter
1036:             2             96  org.apache.commons.beanutils.converters.SqlTimeConverter
1037:             2             96  org.apache.commons.beanutils.converters.SqlTimestampConverter
1038:             3             96  org.apache.logging.log4j.core.appender.DefaultErrorHandler
1039:             2             96  org.apache.logging.log4j.core.appender.rolling.RollingFileManager$EmptyQueue
1040:             3             96  org.apache.logging.log4j.core.layout.StringBuilderEncoder
1041:             2             96  org.apache.logging.log4j.core.lookup.RuntimeStrSubstitutor
1042:             3             96  org.apache.logging.log4j.core.util.datetime.FixedDateFormat$FixedTimeZoneFormat
1043:             6             96  org.eclipse.jetty.io.ManagedSelector$$Lambda$382/0x000000080055e440
1044:             3             96  org.eclipse.jetty.server.session.SessionContext
1045:             4             96  org.eclipse.jetty.servlet.Source$Origin
1046:             4             96  org.eclipse.jetty.util.Pool$StrategyType
1047:             4             96  org.eclipse.jetty.util.component.ContainerLifeCycle$Managed
