 num     #instances         #bytes  class name (module)
 815:             8            192  org.apache.qpid.proton.codec.messaging.FastPathDeliveryAnnotationsType
 816:             8            192  org.apache.qpid.proton.codec.messaging.FastPathMessageAnnotationsType
 817:             8            192  org.apache.qpid.proton.codec.messaging.ModifiedType
 818:             8            192  org.apache.qpid.proton.codec.messaging.ReceivedType
 819:             8            192  org.apache.qpid.proton.codec.messaging.RejectedType
 820:             8            192  org.apache.qpid.proton.codec.messaging.ReleasedType
 821:             8            192  org.apache.qpid.proton.codec.messaging.SourceType
 822:             8            192  org.apache.qpid.proton.codec.messaging.TargetType
 823:             8            192  org.apache.qpid.proton.codec.security.SaslChallengeType
 824:             8            192  org.apache.qpid.proton.codec.security.SaslInitType
 825:             8            192  org.apache.qpid.proton.codec.security.SaslMechanismsType
 826:             8            192  org.apache.qpid.proton.codec.security.SaslOutcomeType
 827:             8            192  org.apache.qpid.proton.codec.security.SaslResponseType
 828:             8            192  org.apache.qpid.proton.codec.transaction.CoordinatorType
 829:             8            192  org.apache.qpid.proton.codec.transaction.DeclareType
 830:             8            192  org.apache.qpid.proton.codec.transaction.DeclaredType
 831:             8            192  org.apache.qpid.proton.codec.transaction.DischargeType
 832:             8            192  org.apache.qpid.proton.codec.transaction.TransactionalStateType
 833:             8            192  org.apache.qpid.proton.codec.transport.AttachType
 834:             8            192  org.apache.qpid.proton.codec.transport.BeginType
 835:             8            192  org.apache.qpid.proton.codec.transport.CloseType
 836:             8            192  org.apache.qpid.proton.codec.transport.DetachType
 837:             8            192  org.apache.qpid.proton.codec.transport.EndType
 838:             8            192  org.apache.qpid.proton.codec.transport.ErrorConditionType
 839:             8            192  org.apache.qpid.proton.codec.transport.OpenType
 840:             6            192  org.eclipse.jetty.http.UriCompliance$Violation
 841:             6            192  org.eclipse.jetty.http.pathmap.PathMappings
 842:             6            192  org.eclipse.jetty.security.ConstraintMapping
 843:             3            192  org.eclipse.jetty.server.session.NullSessionDataStore
 844:             3            192  org.eclipse.jetty.servlet.DefaultServlet
 845:             3            192  org.eclipse.jetty.servlet.ErrorPageErrorHandler
 846:             6            192  org.eclipse.jetty.util.security.Constraint
 847:             8            192  org.jolokia.util.RequestType
 848:             8            192  sun.nio.ch.NativeThreadSet (java.base@11.0.8)
 849:             6            192  sun.security.util.LazyCodeSourcePermissionCollection (java.base@11.0.8)
 850:             1            184  [Lorg.apache.qpid.proton.engine.Event$Type;
 851:             1            176  [Lorg.eclipse.jetty.http.HttpMethod;
 852:             1            176  com.sun.org.apache.xerces.internal.impl.dtd.XMLNSDTDValidator (java.xml@11.0.8)
 853:            11            176  com.sun.org.apache.xerces.internal.impl.xs.util.XInt (java.xml@11.0.8)
 854:             2            176  org.apache.activemq.artemis.core.journal.impl.JournalFilesRepository
 855:             2            176  org.apache.activemq.artemis.protocol.amqp.broker.ProtonProtocolManager
 856:             1            176  org.apache.logging.log4j.core.config.properties.PropertiesConfiguration
 857:            11            176  org.apache.logging.log4j.core.util.datetime.FastDateParser$NumberStrategy
 858:             3            168  [Lorg.apache.activemq.artemis.utils.collections.LinkedListImpl;
 859:             2            168  [[Ljava.lang.String; (java.base@11.0.8)
 860:             1            168  [[Ljava.math.BigInteger; (java.base@11.0.8)
 861:             3            168  com.sun.org.apache.xerces.internal.impl.xs.XSDDescription (java.xml@11.0.8)
 862:             7            168  com.sun.org.apache.xerces.internal.util.FeatureState (java.xml@11.0.8)
 863:             7            168  com.sun.xml.bind.v2.model.impl.ClassInfoImpl$PropertyGroup
 864:             7            168  java.lang.Double (java.base@11.0.8)
 865:             7            168  java.lang.System$Logger$Level (java.base@11.0.8)
 866:             7            168  java.lang.ThreadLocal$SuppliedThreadLocal (java.base@11.0.8)
 867:             7            168  java.lang.invoke.VarForm (java.base@11.0.8)
 868:             7            168  java.time.DayOfWeek (java.base@11.0.8)
 869:             7            168  java.time.ZoneOffset (java.base@11.0.8)
 870:             3            168  javax.management.openmbean.OpenMBeanOperationInfoSupport (java.management@11.0.8)
 871:             7            168  org.apache.activemq.artemis.api.core.Pair
 872:             7            168  org.apache.activemq.artemis.commons.shaded.johnzon.core.BufferStrategyFactory$CharBufferQueueProvider
 873:             7            168  org.apache.activemq.artemis.commons.shaded.json.JsonValue$ValueType
 874:             3            168  org.apache.activemq.artemis.core.management.impl.QueueControlImpl
 875:             7            168  org.apache.activemq.artemis.json.JsonValue$ValueType
 876:             3            168  org.apache.commons.beanutils.WeakFastHashMap
 877:             7            168  org.apache.qpid.proton.engine.Sasl$SaslOutcome
 878:             7            168  org.eclipse.jetty.http.UriCompliance
 879:             7            168  org.eclipse.jetty.http.pathmap.MatchedPath$2
 880:             3            168  org.eclipse.jetty.server.CachedContentFactory
 881:             3            168  org.eclipse.jetty.server.ResourceService
 882:             1            168  org.eclipse.jetty.server.ServerConnector
 883:             3            168  org.eclipse.jetty.util.MultiMap
 884:             7            168  org.eclipse.jetty.webapp.Origin
 885:             4            160  [F (java.base@11.0.8)
 886:             3            160  [Ljava.math.BigDecimal; (java.base@11.0.8)
 887:             3            160  [Ljava.util.logging.Level; (java.logging@11.0.8)
 888:             5            160  [Lsun.nio.fs.NativeBuffer; (java.base@11.0.8)
 889:             5            160  com.sun.xml.bind.v2.model.core.PropertyKind
 890:             5            160  io.netty.channel.DefaultChannelId
 891:            10            160  io.netty.channel.group.DefaultChannelGroup$1
 892:            10            160  io.netty.channel.group.VoidChannelGroupFuture
 893:             5            160  io.netty.channel.kqueue.KQueueEventLoopGroup
 894:             4            160  io.netty.util.internal.ObjectPool$RecyclerObjectPool$1
 895:             4            160  java.io.FileOutputStream (java.base@11.0.8)
 896:             4            160  java.lang.invoke.BoundMethodHandle$Species_LLL (java.base@11.0.8)
 897:             5            160  java.lang.invoke.VarHandle$AccessType (java.base@11.0.8)
 898:             4            160  java.text.DigitList (java.base@11.0.8)
 899:            10            160  java.util.Formatter$Flags (java.base@11.0.8)
 900:             5            160  java.util.regex.Pattern$Curly (java.base@11.0.8)
 901:             5            160  javax.management.StandardEmitterMBean (java.management@11.0.8)
 902:             4            160  javax.xml.catalog.CatalogFeatures$Feature (java.xml@11.0.8)
 903:             4            160  jdk.xml.internal.JdkXmlFeatures$XmlFeature (java.xml@11.0.8)
 904:             5            160  org.apache.activemq.artemis.api.core.TransportConfiguration
 905:             5            160  org.apache.activemq.artemis.core.management.impl.AcceptorControlImpl
 906:             4            160  org.apache.activemq.artemis.core.postoffice.impl.AddressPartNode
 907:             5            160  org.apache.activemq.artemis.core.protocol.ProtocolHandler
 908:             2            160  org.apache.activemq.artemis.utils.ActiveMQThreadPoolExecutor
 909:             4            160  org.apache.commons.beanutils.converters.ByteConverter
 910:             4            160  org.apache.commons.beanutils.converters.DoubleConverter
 911:             4            160  org.apache.commons.beanutils.converters.FloatConverter
 912:             4            160  org.apache.commons.beanutils.converters.IntegerConverter
 913:             4            160  org.apache.commons.beanutils.converters.LongConverter
 914:             4            160  org.apache.commons.beanutils.converters.ShortConverter
 915:             4            160  org.apache.logging.log4j.core.config.Node
 916:             5            160  org.apache.logging.log4j.core.pattern.DatePatternConverter$CachedTime
 917:             4            160  org.eclipse.jetty.webapp.WebInfConfiguration
 918:             5            160  sun.nio.fs.NativeBuffer (java.base@11.0.8)
 919:             5            160  sun.util.locale.provider.LocaleProviderAdapter$Type (java.base@11.0.8)
 920:            10            160  sun.util.logging.internal.LoggingProviderImpl$JULWrapper (java.logging@11.0.8)
 921:             1            152  [Lorg.apache.activemq.artemis.core.management.impl.view.QueueField;
 922:             1            152  com.sun.org.apache.xerces.internal.impl.XMLEntityManager (java.xml@11.0.8)
 923:             1            144  [Ljava.lang.invoke.VarHandle$AccessMode; (java.base@11.0.8)
 924:             6            144  com.sun.org.apache.xerces.internal.util.Status (java.xml@11.0.8)
 925:             6            144  io.netty.channel.WriteBufferWaterMark
 926:             3            144  io.netty.util.collection.LongObjectHashMap
 927:             6            144  java.lang.NamedPackage (java.base@11.0.8)
 928:             6            144  java.lang.StringBuilder (java.base@11.0.8)
 929:             6            144  java.lang.StringCoding$Result (java.base@11.0.8)
 930:             6            144  java.lang.Thread$State (java.base@11.0.8)
 931:             3            144  java.lang.ThreadGroup (java.base@11.0.8)
 932:             6            144  java.lang.invoke.StringConcatFactory$Strategy (java.base@11.0.8)
 933:             6            144  java.net.InetSocketAddress$InetSocketAddressHolder (java.base@11.0.8)
 934:             3            144  java.time.temporal.JulianFields$Field (java.base@11.0.8)
 935:             9            144  java.util.Hashtable$EntrySet (java.base@11.0.8)
 936:             3            144  java.util.concurrent.ConcurrentSkipListMap (java.base@11.0.8)
 937:             6            144  javax.xml.datatype.DatatypeConstants$Field (java.xml@11.0.8)
 938:             6            144  jdk.internal.perf.PerfCounter (java.base@11.0.8)
 939:             6            144  org.apache.activemq.artemis.commons.shaded.johnzon.core.JsonStringImpl
 940:             3            144  org.apache.activemq.artemis.core.paging.cursor.impl.PageSubscriptionImpl$CursorIterator
 941:             3            144  org.apache.activemq.artemis.core.postoffice.QueueInfo
 942:             3            144  org.apache.activemq.artemis.core.postoffice.impl.BindingsImpl
 943:             2            144  org.apache.activemq.artemis.core.protocol.mqtt.MQTTProtocolManager
 944:             3            144  org.apache.activemq.artemis.core.protocol.stomp.StompProtocolManager
 945:             6            144  org.apache.activemq.artemis.core.transaction.Transaction$State
 946:             6            144  org.apache.activemq.artemis.protocol.amqp.util.TLSEncode$EncoderDecoderPair
 947:             6            144  org.apache.commons.beanutils.BeanIntrospectionData
 948:             3            144  org.apache.commons.beanutils.converters.DateConverter
 949:             6            144  org.apache.logging.log4j.core.LifeCycle$State
 950:             9            144  org.apache.logging.log4j.core.impl.ThreadContextDataInjector$ForDefaultThreadContextMap
 951:             9            144  org.apache.logging.log4j.core.lookup.JmxRuntimeInputArgumentsLookup
 952:             9            144  org.apache.logging.log4j.core.lookup.MapLookup
 953:             6            144  org.eclipse.jetty.http.pathmap.PathSpecGroup
 954:             6            144  org.eclipse.jetty.io.ManagedSelector$SelectorProducer
 955:             6            144  org.eclipse.jetty.security.RoleInfo
 956:             6            144  org.eclipse.jetty.util.statistic.CounterStatistic
 957:             3            144  org.eclipse.jetty.webapp.DefaultsDescriptor
 958:             3            144  org.eclipse.jetty.webapp.WebDescriptor
 959:             1            136  [Lcom.sun.org.apache.xerces.internal.impl.dv.xs.TypeValidator; (java.xml@11.0.8)
 960:             4            136  [Ljava.lang.CharSequence; (java.base@11.0.8)
 961:             1            136  [Ljava.time.temporal.ChronoField; (java.base@11.0.8)
 962:             4            136  [Lsun.invoke.util.ValueConversions$WrapperCache; (java.base@11.0.8)
 963:             1            136  org.apache.activemq.artemis.core.persistence.impl.journal.JournalStorageManager
 964:             1            136  org.apache.activemq.artemis.core.protocol.openwire.OpenWireProtocolManager
 965:             1            136  org.apache.logging.log4j.core.config.NullConfiguration
 966:             2            128  [Lcom.sun.beans.util.Cache$CacheEntry; (java.desktop@11.0.8)
 967:             2            128  [Ljava.time.Month; (java.base@11.0.8)
 968:             1            128  [Lorg.apache.activemq.artemis.api.core.management.CoreNotificationType;
 969:             8            128  [Lorg.apache.logging.log4j.core.config.AppenderRef;
 970:             3            128  [Lorg.apache.logging.log4j.core.pattern.PatternFormatter;
 971:             8            128  com.google.common.cache.LocalCache$AccessQueue
 972:             8            128  com.google.common.cache.LocalCache$WriteQueue
 973:             4            128  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$ArrayMapping (java.management@11.0.8)
 974:             2            128  com.sun.org.apache.xerces.internal.impl.xpath.regex.RegularExpression (java.xml@11.0.8)
 975:             2            128  java.io.ExpiringCache$1 (java.base@11.0.8)
 976:             8            128  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet (java.base@11.0.8)
 977:             4            128  java.util.concurrent.Semaphore$NonfairSync (java.base@11.0.8)
 978:             4            128  java.util.concurrent.SynchronousQueue (java.base@11.0.8)
 979:             8            128  java.util.concurrent.atomic.AtomicReferenceArray (java.base@11.0.8)
 980:             8            128  org.apache.activemq.artemis.utils.collections.ConcurrentLongHashMap
 981:             4            128  org.apache.commons.beanutils.converters.BooleanConverter
 982:             2            128  org.apache.logging.log4j.core.appender.RollingFileAppender
 983:             2            128  org.apache.logging.log4j.core.appender.rolling.PatternProcessor
 984:             8            128  org.apache.logging.log4j.core.lookup.ContextMapLookup
 985:             8            128  org.apache.logging.log4j.core.lookup.DateLookup
 986:             8            128  org.apache.logging.log4j.core.lookup.EnvironmentLookup
 987:             8            128  org.apache.logging.log4j.core.lookup.EventLookup
 988:             8            128  org.apache.logging.log4j.core.lookup.JavaLookup
 989:             8            128  org.apache.logging.log4j.core.lookup.Log4jLookup
 990:             8            128  org.apache.logging.log4j.core.lookup.LowerLookup
 991:             8            128  org.apache.logging.log4j.core.lookup.MainMapLookup
 992:             8            128  org.apache.logging.log4j.core.lookup.MarkerLookup
 993:             8            128  org.apache.logging.log4j.core.lookup.ResourceBundleLookup
 994:             8            128  org.apache.logging.log4j.core.lookup.StructuredDataLookup
 995:             8            128  org.apache.logging.log4j.core.lookup.UpperLookup
 996:             2            128  org.apache.logging.log4j.core.util.CronExpression
 997:             4            128  org.apache.logging.log4j.core.util.Log4jThreadFactory
 998:             8            128  org.apache.qpid.proton.codec.ByteType
 999:             8            128  org.apache.qpid.proton.codec.CharacterType
1000:             8            128  org.apache.qpid.proton.codec.Decimal128Type
1001:             8            128  org.apache.qpid.proton.codec.Decimal32Type
1002:             8            128  org.apache.qpid.proton.codec.Decimal64Type
1003:             8            128  org.apache.qpid.proton.codec.DoubleType
1004:             8            128  org.apache.qpid.proton.codec.FloatType
1005:             8            128  org.apache.qpid.proton.codec.NullType
1006:             8            128  org.apache.qpid.proton.codec.ShortType
1007:             8            128  org.apache.qpid.proton.codec.SymbolType$1
1008:             8            128  org.apache.qpid.proton.codec.TimestampType
1009:             8            128  org.apache.qpid.proton.codec.UUIDType
1010:             8            128  org.apache.qpid.proton.codec.UnsignedByteType
1011:             8            128  org.apache.qpid.proton.codec.UnsignedShortType
1012:             8            128  org.apache.qpid.proton.codec.messaging.FastPathAcceptedType
1013:             8            128  org.apache.qpid.proton.codec.messaging.FastPathAmqpSequenceType
1014:             8            128  org.apache.qpid.proton.codec.messaging.FastPathAmqpValueType
1015:             8            128  org.apache.qpid.proton.codec.messaging.FastPathDataType
1016:             8            128  org.apache.qpid.proton.codec.messaging.FastPathFooterType
1017:             8            128  org.apache.qpid.proton.codec.messaging.FastPathHeaderType
1018:             8            128  org.apache.qpid.proton.codec.messaging.FastPathPropertiesType
1019:             8            128  org.apache.qpid.proton.codec.transport.FastPathDispositionType
1020:             8            128  org.apache.qpid.proton.codec.transport.FastPathFlowType
1021:             8            128  org.apache.qpid.proton.codec.transport.FastPathTransferType
1022:             4            128  org.eclipse.jetty.http.HttpScheme
1023:             8            128  org.eclipse.jetty.servlet.ServletHolder$NotAsync
1024:             4            128  org.eclipse.jetty.webapp.FragmentConfiguration
1025:             4            128  org.eclipse.jetty.webapp.JettyWebXmlConfiguration
1026:             4            128  org.eclipse.jetty.webapp.MetaInfConfiguration
1027:             4            128  org.eclipse.jetty.webapp.WebAppConfiguration
1028:             4            128  org.eclipse.jetty.webapp.WebXmlConfiguration
1029:             8            128  sun.nio.ch.FileDispatcherImpl (java.base@11.0.8)
1030:             3            120  [Ljava.lang.invoke.LambdaForm$BasicType; (java.base@11.0.8)
1031:             5            120  com.sun.org.apache.xerces.internal.impl.xs.traversers.LargeContainer (java.xml@11.0.8)
1032:             1            120  com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl$JAXPSAXParser (java.xml@11.0.8)
1033:             5            120  com.sun.org.apache.xerces.internal.util.PropertyState (java.xml@11.0.8)
1034:             5            120  com.sun.org.apache.xerces.internal.utils.XMLSecurityManager$State (java.xml@11.0.8)
1035:             5            120  com.sun.org.apache.xerces.internal.utils.XMLSecurityPropertyManager$State (java.xml@11.0.8)
1036:             5            120  io.airlift.airline.Context
1037:             5            120  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor$1
1038:             5            120  io.netty.channel.ServerChannelRecvByteBufAllocator
1039:             5            120  io.netty.channel.SucceededChannelFuture
1040:             5            120  io.netty.channel.kqueue.BsdSocket
1041:             5            120  io.netty.util.concurrent.DefaultEventExecutorChooserFactory$GenericEventExecutorChooser
1042:             3            120  java.io.BufferedInputStream (java.base@11.0.8)
1043:             3            120  java.io.FileInputStream (java.base@11.0.8)
1044:             5            120  java.lang.ClassValue$Version (java.base@11.0.8)
1045:             3            120  java.lang.WeakPairMap$Pair$Weak (java.base@11.0.8)
1046:             5            120  java.net.InterfaceAddress (java.base@11.0.8)
1047:             5            120  java.time.format.SignStyle (java.base@11.0.8)
1048:             3            120  java.util.PropertyResourceBundle (java.base@11.0.8)
1049:             5            120  java.util.stream.StreamOpFlag$Type (java.base@11.0.8)
1050:             5            120  javax.servlet.DispatcherType
1051:             5            120  javax.servlet.http.MappingMatch
1052:             5            120  javax.xml.catalog.CatalogFeatures$State (java.xml@11.0.8)
1053:             1            120  jdk.internal.loader.ClassLoaders$AppClassLoader (java.base@11.0.8)
1054:             5            120  jdk.internal.math.FloatingDecimal$PreparedASCIIToBinaryBuffer (java.base@11.0.8)
1055:             5            120  jdk.net.ExtendedSocketOptions$ExtSocketOption (jdk.net@11.0.8)
1056:             5            120  jdk.xml.internal.JdkXmlFeatures$State (java.xml@11.0.8)
1057:             5            120  org.apache.activemq.artemis.core.journal.Journal$JournalState
1058:             5            120  org.apache.activemq.artemis.core.remoting.impl.netty.NettyAcceptor$4
1059:             3            120  org.apache.activemq.artemis.core.server.management.JMXAccessControlList$Access
1060:             5            120  org.apache.logging.log4j.core.config.AppenderRef
1061:             3            120  org.apache.logging.log4j.core.config.ConfigurationSource
1062:             3            120  org.apache.logging.log4j.core.pattern.DatePatternConverter$FixedFormatter
1063:             3            120  org.apache.logging.log4j.core.pattern.ExtendedThrowablePatternConverter
1064:             5            120  org.apache.logging.log4j.core.pattern.PatternParser$ParserState
1065:             5            120  org.apache.qpid.proton.amqp.security.SaslCode
1066:             5            120  org.apache.qpid.proton.engine.Sasl$SaslState
1067:             5            120  org.eclipse.jetty.http.HttpCompliance
1068:             3            120  org.eclipse.jetty.http.MetaData$Response
1069:             1            120  org.eclipse.jetty.server.HttpConfiguration
1070:             3            120  org.eclipse.jetty.server.SymlinkAllowedResourceAliasChecker
1071:             5            120  org.eclipse.jetty.server.handler.ContextHandler$Availability
1072:             5            120  org.eclipse.jetty.util.component.AbstractLifeCycle$State
1073:             1            120  org.eclipse.jetty.util.thread.QueuedThreadPool
1074:             3            120  org.eclipse.jetty.webapp.StandardDescriptorProcessor
1075:             3            120  org.eclipse.jetty.webapp.WebAppContext$Context
1076:             5            120  sun.nio.fs.NativeBuffer$Deallocator (java.base@11.0.8)
1077:             2            112  [Ljava.nio.file.attribute.PosixFilePermission; (java.base@11.0.8)
1078:             1            112  [Ljava.time.LocalTime; (java.base@11.0.8)
1079:             2            112  [Lorg.apache.activemq.artemis.commons.shaded.json.stream.JsonParser$Event;
1080:             5            112  [Lorg.apache.logging.log4j.core.config.AppenderControl;
1081:             7            112  java.lang.Float (java.base@11.0.8)
1082:             2            112  java.lang.invoke.BoundMethodHandle$Species_LLLLLII (java.base@11.0.8)
1083:             2            112  java.nio.DirectIntBufferRU (java.base@11.0.8)
1084:             7            112  java.util.TreeMap$EntrySet (java.base@11.0.8)
1085:             7            112  java.util.TreeMap$Values (java.base@11.0.8)
1086:             7            112  jdk.internal.loader.ClassLoaderValue (java.base@11.0.8)
1087:             1            112  jdk.internal.loader.ClassLoaders$BootClassLoader (java.base@11.0.8)
1088:             1            112  jdk.internal.loader.ClassLoaders$PlatformClassLoader (java.base@11.0.8)
1089:             2            112  org.apache.activemq.artemis.core.settings.impl.HierarchicalObjectRepository
1090:             2            112  org.apache.activemq.artemis.spi.core.security.jaas.ReloadableProperties
1091:             2            112  org.apache.activemq.artemis.spi.core.security.jaas.ReloadableProperties$1
1092:             2            112  org.apache.activemq.artemis.utils.ActiveMQThreadPoolExecutor$ThreadPoolQueue
1093:             7            112  org.apache.qpid.proton.codec.ReadableBuffer$ByteBufferReader
1094:             4            104  [Ljava.net.InetAddress; (java.base@11.0.8)
1095:             5            104  [Ljava.nio.file.LinkOption; (java.base@11.0.8)
1096:             1            104  [Lorg.apache.logging.log4j.core.util.datetime.FixedDateFormat$FixedFormat;
1097:             1            104  java.net.URLClassLoader (java.base@11.0.8)
1098:             1            104  org.apache.activemq.artemis.core.paging.cursor.PagedReferenceImpl
1099:             1            104  org.apache.activemq.artemis.core.server.impl.FileLockNodeManager
1100:             1            104  sun.security.jca.ProviderList$1 (java.base@11.0.8)
1101:             1            104  sun.security.provider.Sun (java.base@11.0.8)
1102:             2             96  [Lcom.google.common.cache.LocalCache$EntryFactory;
1103:             1             96  [Lcom.sun.org.apache.xerces.internal.impl.xpath.regex.RegularExpression; (java.xml@11.0.8)
1104:             2             96  [Lcom.sun.org.apache.xerces.internal.utils.XMLSecurityManager$State; (java.xml@11.0.8)
1105:             5             96  [Ljava.lang.StackTraceElement; (java.base@11.0.8)
1106:             2             96  [Ljava.time.DayOfWeek; (java.base@11.0.8)
1107:             2             96  [Lorg.apache.activemq.artemis.json.JsonValue$ValueType;
1108:             4             96  [Lorg.apache.logging.log4j.Marker;
1109:             3             96  [Lorg.apache.logging.log4j.core.util.datetime.FastDatePrinter$Rule;
1110:             2             96  [Lorg.apache.logging.log4j.spi.StandardLevel;
1111:             2             96  [Lorg.eclipse.jetty.http.HttpCompliance$Violation;
1112:             1             96  [Lorg.eclipse.jetty.http.MimeTypes$Type;
1113:             1             96  [[J (java.base@11.0.8)
1114:             4             96  com.google.common.base.AbstractIterator$State
1115:             6             96  com.google.common.cache.LocalCache$StrongValueReference
1116:             4             96  com.sun.jmx.interceptor.DefaultMBeanServerInterceptor$ListenerWrapper (java.management@11.0.8)
1117:             3             96  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$EnumMapping (java.management@11.0.8)
1118:             2             96  com.sun.jmx.mbeanserver.MBeanIntrospector$MBeanInfoMap (java.management@11.0.8)
1119:             2             96  com.sun.jmx.mbeanserver.MBeanIntrospector$PerInterfaceMap (java.management@11.0.8)
1120:             2             96  com.sun.management.internal.GarbageCollectorExtImpl (jdk.management@11.0.8)
1121:             1             96  com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor (java.xml@11.0.8)
1122:             4             96  com.sun.org.apache.xerces.internal.impl.xpath.regex.Token$ParenToken (java.xml@11.0.8)
1123:             4             96  com.sun.org.apache.xerces.internal.impl.xpath.regex.Token$UnionToken (java.xml@11.0.8)
1124:             3             96  com.sun.org.apache.xerces.internal.util.XMLResourceIdentifierImpl (java.xml@11.0.8)
1125:             3             96  com.sun.org.apache.xerces.internal.utils.XMLSecurityManager$NameMap (java.xml@11.0.8)
1126:             4             96  io.netty.util.Recycler$2
1127:             4             96  io.netty.util.ResourceLeakDetector$Level
1128:             3             96  java.lang.Runtime$Version (java.base@11.0.8)
1129:             3             96  java.lang.WeakPairMap$Pair$Weak$1 (java.base@11.0.8)
1130:             2             96  java.lang.invoke.BoundMethodHandle$Species_LLLL (java.base@11.0.8)
1131:             3             96  java.lang.invoke.SimpleMethodHandle (java.base@11.0.8)
1132:             4             96  java.lang.module.ModuleDescriptor$Modifier (java.base@11.0.8)
1133:             4             96  java.lang.module.ModuleDescriptor$Opens (java.base@11.0.8)
1134:             4             96  java.lang.module.ModuleDescriptor$Requires$Modifier (java.base@11.0.8)
1135:             4             96  java.math.MathContext (java.base@11.0.8)
1136:             6             96  java.net.InetSocketAddress (java.base@11.0.8)
1137:             2             96  java.net.NetworkInterface (java.base@11.0.8)
1138:             1             96  java.net.SocksSocketImpl (java.base@11.0.8)
1139:             6             96  java.nio.channels.spi.AbstractInterruptibleChannel$1 (java.base@11.0.8)
1140:             6             96  java.nio.channels.spi.AbstractSelector$1 (java.base@11.0.8)
1141:             3             96  java.nio.file.attribute.FileTime (java.base@11.0.8)
1142:             4             96  java.time.format.DateTimeFormatterBuilder$OffsetIdPrinterParser (java.base@11.0.8)
1143:             4             96  java.time.format.DateTimeFormatterBuilder$SettingsParser (java.base@11.0.8)
1144:             2             96  java.time.zone.ZoneOffsetTransitionRule (java.base@11.0.8)
1145:             3             96  java.util.Collections$SynchronizedMap (java.base@11.0.8)
1146:             6             96  java.util.Comparator$$Lambda$149/0x00000008002c0c40 (java.base@11.0.8)
1147:             3             96  java.util.Stack (java.base@11.0.8)
1148:             3             96  java.util.concurrent.SynchronousQueue$TransferStack$SNode (java.base@11.0.8)
1149:             2             96  java.util.concurrent.locks.ReentrantReadWriteLock$FairSync (java.base@11.0.8)
1150:             6             96  java.util.regex.Pattern$CharPredicate$$Lambda$27/0x0000000800126040 (java.base@11.0.8)
1151:             4             96  java.util.regex.Pattern$Qtype (java.base@11.0.8)
1152:             3             96  java.util.stream.Collectors$CollectorImpl (java.base@11.0.8)
1153:             4             96  java.util.stream.StreamShape (java.base@11.0.8)
1154:             4             96  javax.management.NotificationBroadcasterSupport$ListenerInfo (java.management@11.0.8)
1155:             4             96  javax.xml.bind.annotation.XmlAccessType
1156:             1             96  jdk.internal.jimage.ImageReader$SharedImageReader (java.base@11.0.8)
1157:             4             96  jdk.internal.loader.URLClassPath$FileLoader (java.base@11.0.8)
1158:             4             96  jdk.internal.logger.BootstrapLogger$LoggingBackend (java.base@11.0.8)
1159:             1             96  org.apache.activemq.artemis.cli.commands.Run
1160:             3             96  org.apache.activemq.artemis.core.config.WildcardConfiguration
1161:             3             96  org.apache.activemq.artemis.core.paging.cursor.impl.PageCursorProviderImpl
1162:             1             96  org.apache.activemq.artemis.core.paging.impl.PagingManagerImpl
1163:             4             96  org.apache.activemq.artemis.core.postoffice.RoutingStatus
1164:             3             96  org.apache.activemq.artemis.core.postoffice.impl.AddressImpl
1165:             3             96  org.apache.activemq.artemis.core.postoffice.impl.LocalQueueBinding
1166:             2             96  org.apache.activemq.artemis.core.protocol.hornetq.HornetQProtocolManager
1167:             1             96  org.apache.activemq.artemis.core.remoting.server.impl.RemotingServiceImpl
1168:             4             96  org.apache.activemq.artemis.core.server.ActiveMQServer$SERVER_STATE
1169:             4             96  org.apache.activemq.artemis.core.server.ComponentConfigurationRoutingType
1170:             4             96  org.apache.activemq.artemis.core.server.cluster.ClusterManager$State
1171:             4             96  org.apache.activemq.artemis.core.server.cluster.impl.MessageLoadBalancingType
1172:             4             96  org.apache.activemq.artemis.core.server.federation.FederationManager$State
1173:             4             96  org.apache.activemq.artemis.core.server.impl.AckReason
1174:             3             96  org.apache.activemq.artemis.core.server.impl.QueueManagerImpl
1175:             3             96  org.apache.activemq.artemis.core.server.impl.ScheduledDeliveryHandlerImpl
1176:             4             96  org.apache.activemq.artemis.core.settings.impl.AddressFullMessagePolicy
1177:             4             96  org.apache.activemq.artemis.core.settings.impl.SlowConsumerThresholdMeasurementUnit
1178:             4             96  org.apache.activemq.artemis.utils.UTF8Util$StringUtilBuffer
1179:             3             96  org.apache.activemq.artemis.utils.collections.PriorityLinkedListImpl
1180:             4             96  org.apache.commons.beanutils.converters.CharacterConverter
1181:             2             96  org.apache.commons.beanutils.converters.SqlDateConverter
1182:             2             96  org.apache.commons.beanutils.converters.SqlTimeConverter
1183:             2             96  org.apache.commons.beanutils.converters.SqlTimestampConverter
1184:             3             96  org.apache.logging.log4j.core.appender.DefaultErrorHandler
1185:             2             96  org.apache.logging.log4j.core.appender.rolling.RollingFileManager$EmptyQueue
1186:             3             96  org.apache.logging.log4j.core.layout.StringBuilderEncoder
1187:             2             96  org.apache.logging.log4j.core.lookup.RuntimeStrSubstitutor
